epoch,val_loss,val_acc,val_calibration_error,step,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error
23,0.5536189079284668,0.9209502935409546,0.1592090278863906,849,0.5482161641120911,0.932342290878296,0.1803446859121322,,,
24,0.5479821562767029,0.9226173758506776,0.1742961555719375,899,0.5469471216201782,0.9313698410987854,0.1802101135253906,,,
25,0.5412500500679016,0.9430397152900696,0.1903523057699203,935,0.5453633069992065,0.9348430037498474,0.1833782345056533,,,
26,0.5393332839012146,0.9534593224525452,0.1974843293428421,949,0.5434967875480652,0.9410947561264038,0.1884147673845291,,,
27,0.5411564707756042,0.9419283270835876,0.1832906305789947,999,0.5420246720314026,0.9417893886566162,0.1899109333753585,,,
28,0.5397024154663086,0.9473465085029602,0.1946532577276229,1043,0.5421996712684631,0.9374826550483704,0.1863158643245697,,,
29,0.542161226272583,0.9445679187774658,0.1872919797897339,1049,0.5419816970825195,0.9430397152900696,0.1914225965738296,,,
30,0.5400345921516418,0.9427618980407716,0.1960991770029068,1099,0.5423039197921753,0.9374826550483704,0.1869239062070846,,,
31,0.5388185977935791,0.9510975480079652,0.2015075385570526,1149,0.5402202606201172,0.943178653717041,0.1895697712898254,,,
32,0.5363023281097412,0.9554042816162108,0.2025731801986694,1187,0.5401236414909363,0.9479022026062012,0.1950625479221344,,,
33,0.5380220413208008,0.9537371397018432,0.1986635476350784,1199,0.5402788519859314,0.9433175921440125,0.1917564123868942,,,
34,0.5364845991134644,0.9491525292396544,0.1949151009321212,1249,0.5403486490249634,0.9435954689979552,0.1901968419551849,,,
35,0.5347442030906677,0.958877444267273,0.204022616147995,1295,0.5407291054725647,0.9420672655105592,0.1919239163398742,,,
36,0.5352710485458374,0.955126404762268,0.2001027017831802,1299,0.5386539101600647,0.9509586095809937,0.1980870813131332,,,
37,0.5362859964370728,0.9549875259399414,0.2007991373538971,1349,0.538212776184082,0.9519311189651488,0.1987641900777816,,,
38,0.535618245601654,0.9499861001968384,0.1969247609376907,1399,0.539099395275116,0.9495693445205688,0.1964540779590606,,,
39,0.5351590514183044,0.960683524608612,0.2033725827932357,1439,0.5391715168952942,0.943178653717041,0.1915090680122375,,,
40,0.5344381928443909,0.9608224630355836,0.2082528322935104,1449,0.5379764437675476,0.951653242111206,0.1997018009424209,,,
41,0.5337851643562317,0.961239218711853,0.2001160979270935,1499,0.5371790528297424,0.9510975480079652,0.2004016786813736,,,
42,0.5360966920852661,0.9483189582824708,0.1981315314769745,1547,0.537499725818634,0.9479022026062012,0.1955540776252746,,,
43,0.5336902737617493,0.957488179206848,0.2041832357645034,1549,0.5377236008644104,0.948735773563385,0.197940856218338,,,
44,0.5337673425674438,0.9611002802848816,0.2058694064617157,1599,0.5370874404907227,0.948180079460144,0.1978761702775955,,,
45,0.5339770913124084,0.9576271176338196,0.2063978463411331,1649,0.5356768369674683,0.958321750164032,0.2046707719564438,,,
46,0.5332995653152466,0.9661017060279846,0.2144214063882827,1691,0.5353740453720093,0.9585996270179749,0.205427885055542,,,
47,0.5321683883666992,0.9659627676010132,0.2134606540203094,1699,0.5355745553970337,0.9523478746414183,0.2001434713602066,,,
48,0.5333368182182312,0.957766056060791,0.207221120595932,1749,0.5367943048477173,0.952208936214447,0.2008163630962371,,,
49,0.5326169729232788,0.9623506665229796,0.2081457376480102,1799,0.5361209511756897,0.951653242111206,0.198642298579216,,,
50,0.5329157710075378,0.96707421541214,0.208637535572052,1835,0.53775554895401,0.9499861001968384,0.196922555565834,,,
51,0.5341444611549377,0.9526257514953612,0.1971318870782852,1849,0.5359500050544739,0.9520699977874756,0.1998128443956375,,,
52,0.5333001613616943,0.9644345641136168,0.2059700042009353,1899,0.5356102585792542,0.9549875259399414,0.2043358385562896,,,
53,0.5323857665061951,0.9712420105934144,0.2185493558645248,1943,0.5347617268562317,0.9569324851036072,0.2049979716539383,,,
54,0.5310258865356445,0.9727702140808104,0.2173648476600647,1949,0.5343727469444275,0.9613781571388244,0.207547441124916,,,
55,0.530918300151825,0.9736037850379944,0.2192579060792923,1999,0.5354359745979309,0.9513753652572632,0.2002360522747039,,,
56,0.5306356549263,0.970547378063202,0.2134499847888946,2049,0.5351529121398926,0.9592942595481871,0.2056106030941009,,,
57,0.5307278037071228,0.9730480909347534,0.2175265252590179,2087,0.5344776511192322,0.9562378525733948,0.2041556239128112,,,
58,0.5314698815345764,0.9659627676010132,0.214831069111824,2099,0.534875750541687,0.9566546082496644,0.2033303827047348,,,
59,0.5305207371711731,0.969713807106018,0.2137842923402786,2149,0.5339968800544739,0.9611002802848816,0.2106164693832397,,,
60,,,,2160,,,,0.5305207371711731,0.969713807106018,0.2137842923402786
