epoch,val_loss,val_acc,val_calibration_error,step,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error
16,0.7077613472938538,0.8392608761787415,0.1767487525939941,599,0.7133269309997559,0.8701028227806091,0.2251177728176117,,,
17,0.6472529768943787,0.8963600993156433,0.2071963250637054,647,0.6724459528923035,0.8848291039466858,0.2145160138607025,,,
18,0.6232795715332031,0.9212281107902528,0.2264859676361084,649,0.6407506465911865,0.9055293202400208,0.2172218859195709,,,
19,0.6144247055053711,0.9184495806694032,0.219243511557579,699,0.6205165386199951,0.91580992937088,0.211560919880867,,,
20,0.5986778140068054,0.9284523725509644,0.2063424587249755,749,0.6068340539932251,0.92331200838089,0.2064220756292343,,,
21,0.6027984619140625,0.9141428470611572,0.208516240119934,791,0.5978100299835205,0.9287301898002625,0.2081756591796875,,,
22,0.5910272598266602,0.9290080666542052,0.1849951297044754,799,0.5902424454689026,0.9352598190307616,0.2084982693195343,,,
23,0.5783370733261108,0.9502639770507812,0.2220343947410583,849,0.5830913186073303,0.9392886757850648,0.2065359950065612,,,
24,0.5821900963783264,0.9203945398330688,0.1687022894620895,899,0.5775156617164612,0.9470686316490172,0.2127167284488678,,,
25,0.5685054063796997,0.961517095565796,0.2209943830966949,935,0.572873592376709,0.9520699977874756,0.2129966467618942,,,
26,0.5637370944023132,0.9669352769851683,0.2214627265930175,949,0.5692770481109619,0.9549875259399414,0.2141827195882797,,,
27,0.5620281100273132,0.9620727896690368,0.2122783064842224,999,0.5672363042831421,0.9533203840255736,0.2111571580171585,,,
28,0.5610610246658325,0.9622117280960084,0.2236604243516922,1043,0.5630903244018555,0.958877444267273,0.2138894647359848,,,
29,0.5589853525161743,0.966796338558197,0.222287431359291,1049,0.5614962577819824,0.9567935466766356,0.2153649181127548,,,
30,0.5725072026252747,0.925395965576172,0.1881870627403259,1099,0.558896541595459,0.9601278305053712,0.213706225156784,,,
31,0.5609365701675415,0.9424840211868286,0.194430261850357,1149,0.5567269921302795,0.9648513197898864,0.2166561633348465,,,
32,0.5548369288444519,0.9622117280960084,0.2155828326940536,1187,0.554884672164917,0.9672130942344666,0.2192191928625106,,,
33,0.5717369914054871,0.9059460759162904,0.1669019311666488,1199,0.5536184310913086,0.966240644454956,0.2170742005109787,,,
34,0.5642773509025574,0.9135870933532716,0.1582111120223999,1249,0.5529629588127136,0.9661017060279846,0.2157896310091018,,,
35,0.5508795380592346,0.9566546082496644,0.1970042437314987,1295,0.5504313111305237,0.967907726764679,0.2173024863004684,,,
36,0.5487101078033447,0.9694359302520752,0.2245586216449737,1299,0.5496758818626404,0.9701305627822876,0.2193962931632995,,,
37,0.5457940101623535,0.975826621055603,0.2195954918861389,1349,0.5486607551574707,0.9715198874473572,0.2200624048709869,,,
38,0.5458390712738037,0.9722145199775696,0.2128572463989257,1399,0.5490309000015259,0.9647124409675598,0.2134882360696792,,,
39,0.5441500544548035,0.9838843941688538,0.2330780774354934,1439,0.5476335883140564,0.9640178084373474,0.2120347470045089,,,
40,0.5599393844604492,0.9124757051467896,0.1696937084197998,1449,0.5468060374259949,0.9661017060279846,0.2144609540700912,,,
41,0.5466631650924683,0.9645735025405884,0.2176640480756759,1499,0.5464736223220825,0.9666574001312256,0.2161429971456527,,,
42,0.5480893850326538,0.9501250386238098,0.2048255056142807,1547,0.5451110005378723,0.969713807106018,0.2170636355876922,,,
43,0.5457445383071899,0.9665184617042542,0.2206584215164184,1549,0.544884443283081,0.9654070734977722,0.2139183282852172,,,
44,0.5422411561012268,0.9745762944221495,0.2185368537902832,1599,0.544685959815979,0.964990258216858,0.2119088321924209,,,
45,0.5436533689498901,0.963878870010376,0.2083945274353027,1649,0.5441511273384094,0.9683245420455932,0.2163814604282379,,,
46,0.5425263047218323,0.96707421541214,0.2191883474588394,1691,0.5440211296081543,0.9644345641136168,0.2131557166576385,,,
47,0.5419349670410156,0.9694359302520752,0.2149097919464111,1699,0.5432005524635315,0.9690191745758056,0.2181596606969833,,,
48,0.5409236550331116,0.9742984175682068,0.2216450124979019,1749,0.5426794290542603,0.9708252549171448,0.2170982360839843,,,
49,0.5402562618255615,0.9805501699447632,0.2296486943960189,1799,0.5430648922920227,0.9626284837722778,0.2119027376174926,,,
50,0.5431683659553528,0.957766056060791,0.2068953961133957,1835,0.5416777729988098,0.9691581130027772,0.2179516702890396,,,
51,0.5394322276115417,0.9820783734321594,0.2314777076244354,1849,0.5412766337394714,0.9708252549171448,0.2172702550888061,,,
52,0.5465751886367798,0.9512364268302916,0.1871615350246429,1899,0.5419508218765259,0.9672130942344666,0.2132786065340042,,,
53,0.5421996116638184,0.9629063606262208,0.2039442509412765,1943,0.5414566993713379,0.9655460119247437,0.2134101390838623,,,
54,0.5385158061981201,0.98777437210083,0.2376804798841476,1949,0.5419612526893616,0.961239218711853,0.2091815918684005,,,
55,0.5415109395980835,0.9623506665229796,0.2157693058252334,1999,0.5414655804634094,0.9651291966438292,0.213821455836296,,,
56,0.5381505489349365,0.976938009262085,0.2193031311035156,2049,0.5410677790641785,0.9704084396362304,0.2163372933864593,,,
57,0.5392290353775024,0.97318696975708,0.2243284434080124,2087,0.540826141834259,0.967907726764679,0.2143840789794922,,,
58,0.538027822971344,0.9767991304397584,0.2200814038515091,2099,0.5405532717704773,0.9648513197898864,0.2140849977731704,,,
59,0.5406772494316101,0.9563767910003662,0.1961650252342224,2149,0.5401561260223389,0.9708252549171448,0.2181395292282104,,,
60,,,,2160,,,,0.5406772494316101,0.9563767910003662,0.1961650252342224
