[0.31461135 0.05611528 0.62927336],[0.03399466 0.00763188 0.00050974],[0.09615142 0.02158622 0.00144176]
[0.02930531 0.18062596 0.79006875],[4.61739623e-02 2.62701320e-05 3.96050222e-04],[1.30599687e-01 7.43031538e-05 1.12019919e-03]
[0.01351831 0.01225244 0.97422916],[6.21553485e-02 2.07308602e-07 2.84814220e-07],[1.75801874e-01 5.86357274e-07 8.05576265e-07]
[0.00373328 0.13174124 0.86452556],[3.14305760e-02 1.05157703e-05 4.54266224e-04],[8.88990936e-02 2.97430899e-05 1.28485891e-03]
[0.00363905 0.00660381 0.98975706],[5.83703104e-02 9.75301979e-08 1.17316286e-07],[1.65096169e-01 2.75857057e-07 3.31820565e-07]
[0.46080375 0.00707482 0.5321214 ],[0.000784   0.05070701 0.00559289],[0.00221748 0.14342108 0.01581908]
[0.02239399 0.01496953 0.9626364 ],[6.44817649e-02 3.27305019e-07 2.74029734e-07],[1.82381973e-01 9.25758393e-07 7.75073131e-07]
[0.03095191 0.14930466 0.8197434 ],[0.01977517 0.00010662 0.00545106],[0.05593261 0.00030156 0.01541794]
[0.01817864 0.02907264 0.9527488 ],[6.34971189e-02 3.35475154e-07 5.48161866e-07],[1.79596974e-01 9.48867026e-07 1.55043589e-06]
[0.01630489 0.02333378 0.9603613 ],[6.46420203e-02 8.89225409e-07 2.33690828e-06],[1.82835244e-01 2.51510927e-06 6.60977478e-06]
[0.00594401 0.00322504 0.990831  ],[5.89603597e-02 1.12643376e-07 1.00464889e-07],[1.66765081e-01 3.18603579e-07 2.84157616e-07]
[0.05317764 0.03336393 0.9134584 ],[7.50679723e-02 7.82067417e-06 4.17905486e-06],[2.12324289e-01 2.21202070e-05 1.18201521e-05]
[0.02841727 0.03068436 0.9408984 ],[6.30393244e-02 3.54012065e-07 6.51636130e-07],[1.78302135e-01 1.00129733e-06 1.84310531e-06]
[0.01633346 0.01752602 0.96614057],[6.24891444e-02 3.33823281e-07 2.34354377e-07],[1.76745991e-01 9.44194822e-07 6.62854276e-07]
[0.17879908 0.03052997 0.790671  ],[3.83100741e-02 2.31875278e-04 8.10354665e-06],[1.08357253e-01 6.55842327e-04 2.29202912e-05]
[0.01525291 0.02187426 0.96287286],[6.34292729e-02 2.57367624e-07 3.41848305e-07],[1.79405076e-01 7.27945568e-07 9.66893019e-07]
[0.01785314 0.02999976 0.95214707],[6.75433985e-02 8.14056129e-07 1.40556113e-06],[1.91041580e-01 2.30249844e-06 3.97552723e-06]
[0.05590201 0.02737524 0.9167227 ],[6.02504091e-02 5.88656529e-07 2.64745103e-07],[1.70413891e-01 1.66497209e-06 7.48812230e-07]
[0.01179477 0.23405272 0.7541525 ],[6.05516742e-02 1.44597042e-06 6.83408014e-06],[1.71265998e-01 4.08982197e-06 1.93296976e-05]
[0.00611043 0.01190617 0.9819834 ],[5.80032951e-02 1.60304526e-07 1.08345909e-07],[1.64058093e-01 4.53409671e-07 3.06448508e-07]
