step,epoch,val_loss,val_acc,calibration_error,train_loss_epoch,train_acc_epoch,calibration_error_epoch,test_loss,test_acc
2015,27.0,0.8459398746490479,0.7165879607200623,0.12749846279621124,0.8601744174957275,0.7028341293334961,0.11038101464509964,,
2087,28.0,0.8426451683044434,0.7167268395423889,0.10413631051778793,0.8599084615707397,0.7061683535575867,0.11137174069881439,,
2159,29.0,0.8421909213066101,0.7221450209617615,0.13402384519577026,0.8569216132164001,0.7046401500701904,0.10611501336097717,,
2231,30.0,0.8357268571853638,0.7229785919189453,0.11220010370016098,0.855581521987915,0.7082523107528687,0.1107170432806015,,
2303,31.0,0.8350291848182678,0.7264518141746521,0.13341239094734192,0.8508367538452148,0.7103362083435059,0.11296432465314865,,
2375,32.0,0.829647421836853,0.7297860383987427,0.1307445615530014,0.8467811942100525,0.7111697793006897,0.11194389313459396,,
2447,33.0,0.8293913006782532,0.7346485257148743,0.1535918265581131,0.8426711559295654,0.7158933281898499,0.11268890649080276,,
2519,34.0,0.8219951391220093,0.7358988523483276,0.12811720371246338,0.8415007591247559,0.7170047163963318,0.11348705738782883,,
2591,35.0,0.8203624486923218,0.733676016330719,0.11436181515455246,0.8378942012786865,0.7254793047904968,0.11847514659166336,,
2663,36.0,0.8233954906463623,0.7352042198181152,0.13799002766609192,0.8372344374656677,0.7239511013031006,0.11767994612455368,,
2735,37.0,0.8144687414169312,0.745345950126648,0.1361849457025528,0.8321812748908997,0.7299249768257141,0.12135924398899078,,
2807,38.0,0.8134002089500427,0.7445123791694641,0.1319560706615448,0.8295204043388367,0.730758547782898,0.1213437095284462,,
2879,39.0,0.808101236820221,0.7439566254615784,0.1255047470331192,0.8287032246589661,0.7327035069465637,0.12254093587398529,,
2951,40.0,0.8042522072792053,0.7520144581794739,0.13744214177131653,0.8238416910171509,0.7333981394767761,0.1200781762599945,,
3023,41.0,0.8038623929023743,0.7459016442298889,0.1271236538887024,0.8222924470901489,0.7354820966720581,0.12251114845275879,,
3095,42.0,0.799362063407898,0.754654049873352,0.14779523015022278,0.8194326758384705,0.7396498918533325,0.12360517680644989,,
3167,43.0,0.7978546023368835,0.7568768858909607,0.15027165412902832,0.8160173892974854,0.7382606267929077,0.1207202821969986,,
3239,44.0,0.793517529964447,0.7574326395988464,0.13411691784858704,0.8154968619346619,0.7434009313583374,0.12629365921020508,,
3311,45.0,0.790222704410553,0.7603501081466675,0.1432245373725891,0.8124868273735046,0.742150604724884,0.12397610396146774,,
3383,46.0,0.7884058356285095,0.7589608430862427,0.1290445327758789,0.808967649936676,0.7479855418205261,0.12868325412273407,,
3455,47.0,0.7852513790130615,0.7656293511390686,0.14420056343078613,0.8075194954872131,0.7449291348457336,0.12535163760185242,,
3527,48.0,0.7849451899528503,0.7606279253959656,0.12379944324493408,0.8048731684684753,0.7472909092903137,0.1245877742767334,,
3599,49.0,0.7805182337760925,0.7688246965408325,0.14280176162719727,0.8025394678115845,0.7503473162651062,0.12593233585357666,,
3671,50.0,0.7792083024978638,0.7678521871566772,0.13301636278629303,0.7988221645355225,0.7545151710510254,0.12830528616905212,,
3743,51.0,0.7772391438484192,0.7703529000282288,0.1379791647195816,0.7980726957321167,0.7520144581794739,0.1255185306072235,,
3815,52.0,0.7745894193649292,0.7746596336364746,0.1526496708393097,0.7949389815330505,0.7603501081466675,0.13473238050937653,,
3887,53.0,0.7710707187652588,0.7756321430206299,0.14137119054794312,0.7949423789978027,0.7529869675636292,0.125350683927536,,
3959,54.0,0.7704858183860779,0.7742428183555603,0.12835757434368134,0.792871356010437,0.7559044361114502,0.12793892621994019,,
4031,55.0,0.7680463790893555,0.7761878371238708,0.13798169791698456,0.7889806628227234,0.7610447406768799,0.12950563430786133,,
4103,56.0,0.7660724520683289,0.7774381637573242,0.14289362728595734,0.788905918598175,0.7599332928657532,0.13240014016628265,,
4175,57.0,0.7643742561340332,0.7799388766288757,0.14152099192142487,0.7865665555000305,0.7627118825912476,0.13142400979995728,,
4247,58.0,0.7656642198562622,0.7845234870910645,0.157727912068367,0.7846857905387878,0.7646568417549133,0.13203302025794983,,
4319,59.0,0.7599440813064575,0.7860516905784607,0.15247878432273865,0.7827065587043762,0.7599332928657532,0.12733548879623413,,
4320,60.0,,,0.15247875452041626,,,,0.7599440813064575,0.7860516905784607
