epoch,val_loss,val_acc,val_calibration_error,step,train_loss_epoch,train_acc_epoch,train_calibration_error_epoch,test_loss,test_acc,test_calibration_error
31,0.5387786626815796,0.9485968351364136,0.1929508745670318,1149,0.540075957775116,0.945818305015564,0.1936306059360504,,,
32,0.5426510572433472,0.9242845177650452,0.175977885723114,1187,0.539598286151886,0.9466518759727478,0.193552941083908,,,
33,0.5366306900978088,0.9533203840255736,0.202433556318283,1199,0.5403521656990051,0.9438732862472534,0.1947277188301086,,,
34,0.5357188582420349,0.960683524608612,0.2072721570730209,1249,0.5385772585868835,0.9465129375457764,0.1950897127389907,,,
35,0.5341793894767761,0.9619338512420654,0.204409658908844,1295,0.5385338068008423,0.9470686316490172,0.1951813548803329,,,
36,0.5347488522529602,0.9601278305053712,0.2057803124189376,1299,0.5376221537590027,0.9523478746414183,0.2007369250059127,,,
37,0.5367189049720764,0.9466518759727478,0.191090852022171,1349,0.5373196601867676,0.9499861001968384,0.1975331008434295,,,
38,0.5393890738487244,0.9384551048278807,0.1776346415281295,1399,0.5375608801841736,0.9513753652572632,0.1991448551416397,,,
39,0.5343044996261597,0.961239218711853,0.2052897959947586,1439,0.5382286906242371,0.9497082233428956,0.1990326792001724,,,
40,0.5336589217185974,0.9584606885910034,0.2031832039356231,1449,0.5363526940345764,0.9520699977874756,0.2005609571933746,,,
41,0.5325448513031006,0.9642956256866456,0.2049965560436248,1499,0.5369293093681335,0.9501250386238098,0.1973934918642044,,,
42,0.5345370173454285,0.9567935466766356,0.1934876143932342,1547,0.5363755226135254,0.9494304060935974,0.1968775242567062,,,
43,0.5351006984710693,0.9517921805381776,0.201532632112503,1549,0.5372812747955322,0.9506807327270508,0.1986088901758194,,,
44,0.5324476361274719,0.9672130942344666,0.2151309996843338,1599,0.5365463495254517,0.9529035687446594,0.2006823867559433,,,
45,0.533081591129303,0.9626284837722778,0.2109840214252472,1649,0.5356346368789673,0.9560989141464232,0.2040456533432006,,,
46,0.5319023132324219,0.968602418899536,0.2093542367219925,1691,0.5352335572242737,0.9584606885910034,0.2070007473230362,,,
47,0.5354509353637695,0.9555432200431824,0.2041905522346496,1699,0.5361138582229614,0.9590163826942444,0.2057214975357055,,,
48,0.5317075252532959,0.9674909710884094,0.2115106284618377,1749,0.5348555445671082,0.9567935466766356,0.2049036026000976,,,
49,0.5328421592712402,0.9677688479423524,0.2127626836299896,1799,0.5346582531929016,0.9570714235305786,0.2040161043405532,,,
50,0.5308721661567688,0.9699916839599608,0.2171863168478012,1835,0.5344846844673157,0.9597110152244568,0.2075857371091842,,,
51,0.531680166721344,0.966240644454956,0.207178458571434,1849,0.5342137813568115,0.9602667689323424,0.2070080637931823,,,
52,0.530944287776947,0.9724923372268676,0.2188934534788131,1899,0.5349932312965393,0.9613781571388244,0.2078605592250824,,,
53,0.5308120250701904,0.9681856036186218,0.2134753167629242,1943,0.5333582758903503,0.9587385654449464,0.2069627493619918,,,
54,0.5312101244926453,0.972353458404541,0.2170015424489975,1949,0.5344136953353882,0.9560989141464232,0.2037258744239807,,,
55,0.531605064868927,0.968602418899536,0.2159979194402694,1999,0.5339877009391785,0.9623506665229796,0.2093770205974578,,,
56,0.5301237106323242,0.9719366431236268,0.2187176197767257,2049,0.5327491760253906,0.963878870010376,0.2105671316385269,,,
57,0.530488908290863,0.97318696975708,0.2147413045167923,2087,0.5344728231430054,0.9576271176338196,0.2058790922164917,,,
58,0.5309202075004578,0.9692970514297484,0.211401417851448,2099,0.5329297780990601,0.9633231163024902,0.2096080183982849,,,
59,0.5303924083709717,0.9755487442016602,0.2209113538265228,2149,0.5330437421798706,0.9642956256866456,0.2112308144569397,,,
60,,,,2160,,,,0.5303924083709717,0.9755487442016602,0.2209113538265228
